match_id,season,start_date,venue,inning,ball,batting_team,bowling_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,dismissal_kind,player_dismissed,is_wkt,total_runs,over,is_dot,is_one,is_two,is_three,is_four,is_six,bowler_wkt,bat_fantasy_pts,ball_fantasy_pts,batting_style,bowling_style,ball_speed,line,length,shot,fielder_name
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.2,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,8,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.3,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,4,0,0,0,0,0,0,,,0,4,8,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.4,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,8,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.6,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.1,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,9,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.2,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.3,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.4,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,9,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.6,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.1,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,10,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.2,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,2,0,0,0,0,0,0,,,0,2,10,0,0,1,0,0,0,0,2,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.3,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,6,0,0,0,0,0,0,,,0,6,10,0,0,0,0,0,1,0,8,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.4,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,0,0,0,0,0,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,10,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.6,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Kavisha Dilhari,0,0,0,0,0,0,0,caught,Omaima Sohail,1,0,10,1,0,0,0,0,0,1,0,25,Right-hand bat,"right arm off break, legbreak",,,,,Hasini Perera
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.1,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.2,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,0,1,1,0,0,0,0,,,0,1,11,0,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.4,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.5,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,2,0,0,0,0,0,0,,,0,2,11,0,0,1,0,0,0,0,2,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.6,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,0,0,0,0,0,0,0,,,0,0,11,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.1,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.2,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.3,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.4,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,2,0,0,0,0,0,0,,,0,2,12,0,0,1,0,0,0,0,2,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.5,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.6,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,0,0,0,0,0,0,0,,,0,0,12,1,0,0,0,0,0,0,0,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.1,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Udeshika Prabodhani,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.2,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Udeshika Prabodhani,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Udeshika Prabodhani,0,0,0,0,0,0,0,bowled,Nida Dar,1,0,13,1,0,0,0,0,0,1,0,25,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.4,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.5,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,0,0,0,0,0,0,0,,,0,0,13,1,0,0,0,0,0,0,0,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.6,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,0,0,0,0,0,0,0,,,0,0,13,1,0,0,0,0,0,0,0,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.1,Pakistan,Sri Lanka,Fatima Sana,Tuba Hassan,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,14,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.2,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,0,caught,Tuba Hassan,1,0,14,1,0,0,0,0,0,1,-2,25,Right-hand bat,right arm off break,,,,,Anushka Sanjeewani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.3,Pakistan,Sri Lanka,Aliya Riaz,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,0,lbw,Aliya Riaz,1,0,14,1,0,0,0,0,0,1,-2,29,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.4,Pakistan,Sri Lanka,Diana Baig,Syeda Aroob Shah,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,14,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.5,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,14,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.6,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,14,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.1,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,1,0,0,0,0,0,0,,,0,1,15,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.2,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,0,1,1,0,0,0,0,,,0,1,15,0,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.2,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,1,0,0,0,0,0,0,,,0,1,15,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.3,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Sugandika Kumari,4,0,0,0,0,0,0,,,0,4,15,0,0,0,0,1,0,0,5,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.4,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Sugandika Kumari,1,0,0,0,0,0,0,,,0,1,15,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.5,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,0,0,0,0,0,0,0,caught,Diana Baig,1,0,15,1,0,0,0,0,0,1,0,29,Right-hand bat,slow left arm orthodox,,,,,Udeshika Prabodhani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.6,Pakistan,Sri Lanka,Nashra Sundhu,Syeda Aroob Shah,Sugandika Kumari,0,0,0,0,0,0,0,,,0,0,15,1,0,0,0,0,0,0,0,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.1,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,16,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.2,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,4,0,0,0,0,0,0,,,0,4,16,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.3,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,1,0,0,0,0,0,0,,,0,1,16,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.4,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,16,1,0,0,0,0,0,0,0,0,Left-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.5,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,16,1,0,0,0,0,0,0,0,0,Left-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.6,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,0,,,0,0,16,1,0,0,0,0,0,0,0,6,Left-hand bat,right arm off break,,,,,
